date,symbol,twitterPosts,twitterComments,twitterLikes,twitterImpressions,twitterSentiment
2022-12-08,XOM,1191.0,1460.0,6681.0,18918745.0,0.5740541666666666
2022-12-09,A,592.0,79.0,201.0,423861.0,0.5755458333333333
2022-12-09,AAL,913.0,345.0,1948.0,723836.0,0.6545708333333333
2022-12-09,AAPL,6100.0,69621.0,606116.0,25599843.0,0.5909875
2022-12-09,ABBV,371.0,820.0,3683.0,1405081.0,0.5972375
2022-12-09,ABT,195.0,807.0,3214.0,530132.0,0.5644833333333333
2022-12-09,AEP,58.0,14.0,8.0,249088.0,0.5607
2022-12-09,AES,59.0,21434.0,21470.0,177318.0,0.5811761904761904
2022-12-09,ALB,50.0,48.0,274.0,367802.0,0.52795
2022-12-09,AMD,2716.0,7917.0,29379.0,6233358.0,0.6040208333333333
2022-12-09,AMZN,4512.0,112354.0,1402065.0,20068805.0,0.5959291666666667
2022-12-09,ATVI,826.0,16450.0,96344.0,20942233.0,0.5197791666666667
2022-12-09,AVGO,923.0,9260.0,36888.0,12333966.0,0.5600958333333333
2022-12-09,BA,1844.0,1046.0,5808.0,12803278.0,0.6100833333333333
2022-12-09,BIIB,91.0,12.0,50.0,757474.0,0.6022727272727273
2022-12-09,BKR,45.0,12.0,70.0,132294.0,0.61875625
2022-12-09,BMY,224.0,637.0,3319.0,676126.0,0.571925
2022-12-09,C,660.0,122.0,254.0,1004260.0,0.6134916666666667
2022-12-09,CCL,949.0,85.0,369.0,1842073.0,0.6280375
2022-12-09,CMG,158.0,31.0,154.0,282564.0,0.6867166666666668
2022-12-09,CRM,655.0,566.0,2937.0,3677657.0,0.5543708333333334
2022-12-09,CVX,520.0,1134.0,5776.0,1962729.0,0.5637
2022-12-09,D,391.0,28.0,54.0,345224.0,0.6007541666666666
2022-12-09,DAL,1262.0,59617.0,65443.0,827267.0,0.6439166666666667
2022-12-09,DD,66.0,3.0,9.0,52618.0,0.5432545454545455
2022-12-09,DG,114.0,501.0,2182.0,5495808.0,0.6093166666666666
2022-12-09,DIS,938.0,397.0,1679.0,4523944.0,0.5903291666666667
2022-12-09,DLTR,99.0,25.0,131.0,1200539.0,0.5562521739130435
2022-12-09,DVN,246.0,185.0,1086.0,786178.0,0.5734125
2022-12-09,EA,188.0,815.0,4451.0,5331266.0,0.5394041666666667
2022-12-09,EBAY,328.0,18.0,29.0,208674.0,0.5821833333333334
2022-12-09,EL,48.0,203.0,1024.0,369116.0,0.6622
2022-12-09,ENPH,223.0,830.0,3626.0,841411.0,0.5591625
2022-12-09,ES,1251.0,2166.0,22545.0,5969867.0,0.57865
2022-12-09,F,953.0,2212.0,10884.0,3143620.0,0.5849708333333333
2022-12-09,FCX,217.0,242.0,925.0,664661.0,0.5718565217391304
2022-12-09,GILD,331.0,263.0,1144.0,2378401.0,0.5841916666666667
2022-12-09,GOOG,1033.0,1796.0,6473.0,5354568.0,0.5734625
2022-12-09,GOOGL,1493.0,19133.0,103807.0,7046498.0,0.5790125
2022-12-09,GS,663.0,1179.0,5363.0,1152206.0,0.5653583333333333
2022-12-09,HON,59.0,8.0,55.0,260923.0,0.5460555555555556
2022-12-09,ILMN,80.0,4.0,10.0,315689.0,0.6103434782608695
2022-12-09,INTC,800.0,8270.0,31938.0,1788900.0,0.5760791666666667
2022-12-09,J,221.0,4.0,6.0,36285.0,0.5589363636363637
2022-12-09,JNJ,644.0,5717.0,26863.0,2266190.0,0.5456083333333334
2022-12-09,JPM,751.0,2744.0,13823.0,2703175.0,0.5780958333333334
2022-12-09,K,50.0,11.0,37.0,94618.0,0.5323
2022-12-09,KEY,103.0,2.0,14.0,454460.0,0.6578499999999999
2022-12-09,KO,531.0,4856.0,24529.0,2041988.0,0.5776041666666667
2022-12-09,L,286.0,32.0,222.0,450921.0,0.6345347826086957
2022-12-09,LMT,207.0,6098.0,31955.0,2229978.0,0.5639041666666667
2022-12-09,MA,233.0,500.0,2396.0,596015.0,0.5194958333333334
2022-12-09,MDT,276.0,3791.0,4299.0,2238553.0,0.6187125
2022-12-09,META,1349.0,19818.0,111293.0,12163877.0,0.5632
2022-12-09,MNST,69.0,18.0,134.0,958179.0,0.5646291666666666
2022-12-09,MO,227.0,1993.0,11387.0,2567709.0,0.5518708333333333
2022-12-09,MPC,115.0,11.0,45.0,210824.0,0.5797
2022-12-09,MRNA,538.0,220.0,1276.0,1169399.0,0.6127541666666666
2022-12-09,MRO,182.0,21.0,76.0,344523.0,0.6019833333333333
2022-12-09,MSFT,3275.0,21105.0,108845.0,44059607.0,0.5838
2022-12-09,MU,614.0,7371.0,26707.0,1087791.0,0.5949708333333333
2022-12-09,NCLH,229.0,58.0,176.0,330375.0,0.6265666666666666
2022-12-09,NFLX,3737.0,2938.0,21565.0,50758004.0,0.5901416666666667
2022-12-09,NKE,277.0,703.0,3250.0,844265.0,0.5397869565217391
2022-12-09,NUE,70.0,56.0,379.0,314375.0,0.6066086956521739
2022-12-09,NVDA,3371.0,32343.0,227627.0,20235362.0,0.5852333333333334
2022-12-09,OXY,757.0,426.0,1425.0,1714261.0,0.6181166666666666
2022-12-09,PEP,258.0,2884.0,15845.0,2038177.0,0.5860708333333333
2022-12-09,PFE,623.0,847.0,3055.0,6375408.0,0.5558833333333334
2022-12-09,PG,252.0,2777.0,12315.0,585490.0,0.5283666666666667
2022-12-09,PM,112.0,429.0,1803.0,542272.0,0.5661454545454545
2022-12-09,PYPL,649.0,290.0,1407.0,1790368.0,0.5489625
2022-12-09,RCL,382.0,14.0,26.0,172586.0,0.5917041666666667
2022-12-09,REGN,55.0,44.0,140.0,430351.0,0.5430699999999999
2022-12-09,SLB,163.0,43.0,172.0,641404.0,0.5748869565217392
2022-12-09,T,1000.0,7699.0,78263.0,3085090.0,0.5975625
2022-12-09,TMO,78.0,9.0,60.0,153272.0,0.5282545454545455
2022-12-09,TSLA,15796.0,1501691.0,7047812.0,91081994.0,0.5388499999999999
2022-12-09,TSN,105.0,437.0,1872.0,420749.0,0.5182217391304348
2022-12-09,V,531.0,85846.0,412370.0,2207570.0,0.5612083333333333
2022-12-09,XOM,1016.0,1550.0,8002.0,3504185.0,0.5824666666666667
2022-12-10,A,428.0,53.0,33.0,468400.0,0.5709695652173913
2022-12-10,AAL,730.0,180.0,528.0,1040407.0,0.612625
2022-12-10,AAPL,4200.0,78656.0,428560.0,9122880.0,0.5991125
2022-12-10,ABBV,484.0,1823.0,9017.0,1806975.0,0.603575
2022-12-10,ABT,137.0,529.0,2529.0,259065.0,0.6413272727272727
2022-12-10,AEP,47.0,6.0,29.0,291538.0,0.58134375
2022-12-10,AES,58.0,14904.0,14915.0,133000.0,0.59922
2022-12-10,ALB,55.0,241.0,487.0,141633.0,0.6625333333333333
2022-12-10,AMD,1779.0,6821.0,28431.0,2143576.0,0.6064458333333334
2022-12-10,AMZN,2992.0,46056.0,225731.0,4548904.0,0.6017958333333333
2022-12-10,ATVI,373.0,14812.0,112858.0,1347046.0,0.5800166666666667
2022-12-10,AVGO,427.0,4265.0,19515.0,1783682.0,0.5939291666666667
2022-12-10,BA,1168.0,856.0,4147.0,2048221.0,0.6083416666666667
2022-12-10,BIIB,79.0,32.0,66.0,152530.0,0.5329
2022-12-10,BKR,84.0,869.0,5663.0,708064.0,0.58681
2022-12-10,BMY,93.0,217.0,1029.0,976733.0,0.5823391304347826
2022-12-10,C,476.0,74.0,444.0,609695.0,0.611675
2022-12-10,CCL,705.0,65.0,155.0,608738.0,0.6234521739130434
2022-12-10,CMG,48.0,33.0,168.0,116144.0,0.6178631578947368
2022-12-10,CRM,535.0,692.0,4050.0,1277702.0,0.5493041666666667
2022-12-10,CVX,304.0,543.0,4096.0,1001265.0,0.5704125
2022-12-10,D,363.0,36.0,79.0,412781.0,0.6248125
2022-12-10,DAL,681.0,27623.0,29354.0,282876.0,0.6254375
2022-12-10,DD,126.0,2789.0,9038.0,657814.0,0.6166681818181818
2022-12-10,DG,133.0,3354.0,17507.0,455815.0,0.5572545454545454
2022-12-10,DIS,724.0,3343.0,15727.0,2129873.0,0.5976208333333334
2022-12-10,DLTR,82.0,21.0,87.0,5064478.0,0.58145
2022-12-10,DVN,134.0,33.0,136.0,356687.0,0.62895
2022-12-10,EA,103.0,81.0,395.0,126210.0,0.5357500000000001
2022-12-10,EBAY,260.0,9.0,72.0,82120.0,0.5689130434782609
2022-12-10,EL,36.0,87.0,494.0,96285.0,0.6876444444444444
2022-12-10,ENPH,237.0,1414.0,7515.0,871512.0,0.5801208333333333
2022-12-10,ES,478.0,1171.0,10028.0,987158.0,0.5750083333333333
2022-12-10,F,776.0,2362.0,9838.0,1468127.0,0.5813541666666667
2022-12-10,FCX,173.0,82.0,288.0,378760.0,0.5943875
2022-12-10,GILD,248.0,106.0,471.0,997735.0,0.62185
2022-12-10,GOOG,642.0,6795.0,36217.0,1463920.0,0.5599583333333333
2022-12-10,GOOGL,895.0,2987.0,13410.0,3046247.0,0.5612833333333334
2022-12-10,GS,487.0,2179.0,7090.0,78033850.0,0.5838583333333333
2022-12-10,HON,84.0,79.0,357.0,169597.0,0.506035
2022-12-10,ILMN,47.0,2.0,0.0,69231.0,0.5664625
2022-12-10,INTC,594.0,2752.0,10951.0,1082600.0,0.5846041666666667
2022-12-10,J,167.0,1.0,5.0,21358.0,0.6167047619047619
2022-12-10,JNJ,492.0,8772.0,48622.0,1661719.0,0.563825
2022-12-10,JPM,488.0,3294.0,16077.0,1835516.0,0.5852791666666667
2022-12-10,K,63.0,17.0,46.0,110369.0,0.6221294117647059
2022-12-10,KEY,89.0,3.0,15.0,651248.0,0.6653375
2022-12-10,KO,427.0,7306.0,35955.0,1334627.0,0.6225125
2022-12-10,L,223.0,14.0,151.0,202632.0,0.5880434782608696
2022-12-10,LMT,130.0,4860.0,28849.0,375143.0,0.6124130434782609
2022-12-10,MA,241.0,743.0,3669.0,418318.0,0.548675
2022-12-10,MDT,395.0,2642.0,4268.0,2227773.0,0.6099958333333334
2022-12-10,META,1095.0,4570.0,22292.0,2993056.0,0.5716916666666666
2022-12-10,MNST,54.0,29.0,109.0,756724.0,0.5659727272727273
2022-12-10,MO,346.0,14729.0,89207.0,993188.0,0.578025
2022-12-10,MPC,58.0,11.0,60.0,50596.0,0.5721052631578948
2022-12-10,MRNA,467.0,146.0,429.0,1567659.0,0.5890541666666667
2022-12-10,MRO,126.0,11.0,43.0,101392.0,0.5953869565217391
2022-12-10,MSFT,2173.0,35008.0,193258.0,7074798.0,0.581175
2022-12-10,MU,640.0,4910.0,10027.0,627705.0,0.6086666666666667
2022-12-10,NCLH,134.0,5.0,10.0,117450.0,0.6353545454545455
2022-12-10,NFLX,1594.0,2570.0,7388.0,2784243.0,0.5912625
2022-12-10,NKE,192.0,660.0,3171.0,302567.0,0.5972652173913043
2022-12-10,NUE,31.0,13.0,84.0,64702.0,0.5680176470588235
2022-12-10,NVDA,2238.0,29978.0,59179.0,5075177.0,0.606525
2022-12-10,OXY,479.0,426.0,1259.0,773205.0,0.6140791666666666
2022-12-10,PEP,314.0,18385.0,110067.0,1186726.0,0.5631083333333333
2022-12-10,PFE,500.0,1648.0,7518.0,2210152.0,0.5727375
2022-12-10,PG,258.0,6400.0,30305.0,1651097.0,0.5793708333333333
2022-12-10,PM,85.0,62.0,216.0,232428.0,0.574590909090909
2022-12-10,PYPL,391.0,292.0,1239.0,879665.0,0.5560434782608695
2022-12-10,RCL,305.0,28.0,6.0,338230.0,0.581835
2022-12-10,REGN,38.0,33.0,87.0,1048107.0,0.61528125
2022-12-10,SLB,105.0,18.0,79.0,574323.0,0.6096304347826087
2022-12-10,T,708.0,50517.0,73365.0,1332252.0,0.5582708333333334
2022-12-10,TMO,49.0,81.0,519.0,110839.0,0.5796
2022-12-10,TSLA,8405.0,1147716.0,3843015.0,24978298.0,0.535775
2022-12-10,TSN,59.0,25.0,188.0,128670.0,0.5394380952380953
2022-12-10,V,449.0,8877.0,42748.0,757425.0,0.5787666666666667
2022-12-10,XOM,779.0,1404.0,7907.0,2619001.0,0.5903333333333333
2022-12-11,A,143.0,213.0,216.0,572097.0,0.5594
2022-12-11,AAL,579.0,64.0,386.0,125952.0,0.6479916666666666
2022-12-11,AAPL,3834.0,84257.0,659126.0,9455711.0,0.5968833333333333
2022-12-11,ABBV,258.0,1236.0,6943.0,1462216.0,0.611204347826087
2022-12-11,ABT,137.0,142.0,1031.0,398604.0,0.5783739130434783
2022-12-11,AEP,36.0,3.0,3.0,68443.0,0.5310266666666666
2022-12-11,AES,36.0,6625.0,6632.0,91086.0,0.586615
2022-12-11,ALB,22.0,94.0,260.0,107901.0,0.4976875
2022-12-11,AMD,1529.0,4132.0,15683.0,2939663.0,0.6111208333333333
2022-12-11,AMZN,2495.0,24848.0,138019.0,3797965.0,0.5931791666666667
2022-12-11,ATVI,204.0,1458.0,7598.0,490011.0,0.5640041666666666
2022-12-11,AVGO,279.0,2264.0,12405.0,369016.0,0.583225
2022-12-11,BA,1179.0,1421.0,7134.0,2162803.0,0.6029208333333334
2022-12-11,BIIB,63.0,12.0,30.0,124290.0,0.451278947368421
2022-12-11,BKR,77.0,1144.0,5839.0,405295.0,0.5586227272727272
2022-12-11,BMY,140.0,413.0,2170.0,257177.0,0.5705916666666667
2022-12-11,C,286.0,34.0,141.0,616650.0,0.5894458333333333
2022-12-11,CCL,630.0,14.0,106.0,260716.0,0.5793333333333334
2022-12-11,CMG,89.0,161.0,615.0,201122.0,0.6542818181818182
2022-12-11,CRM,420.0,193.0,1055.0,648808.0,0.5589208333333334
2022-12-11,CVX,348.0,2186.0,8819.0,1878052.0,0.5801
2022-12-11,D,169.0,141.0,507.0,103752.0,0.6196347826086956
2022-12-11,DAL,516.0,495.0,818.0,625448.0,0.6365608695652174
2022-12-11,DD,44.0,175.0,492.0,76805.0,0.5734210526315789
2022-12-11,DG,135.0,4139.0,21475.0,139792.0,0.5021695652173913
2022-12-11,DIS,626.0,2303.0,15222.0,3117997.0,0.5994583333333333
2022-12-11,DLTR,87.0,41.0,168.0,32895.0,0.5573954545454546
2022-12-11,DVN,136.0,144.0,479.0,101590.0,0.6113090909090909
2022-12-11,EA,81.0,123.0,759.0,215470.0,0.533095
2022-12-11,EBAY,250.0,2.0,13.0,121225.0,0.5403545454545454
2022-12-11,ENPH,211.0,768.0,4110.0,771363.0,0.5652
2022-12-11,ES,585.0,2213.0,14964.0,1075244.0,0.5608333333333334
2022-12-11,F,460.0,594.0,2099.0,597498.0,0.5787833333333333
2022-12-11,FCX,100.0,8.0,59.0,104838.0,0.5870260869565217
2022-12-11,GILD,167.0,46.0,249.0,276763.0,0.6011681818181818
2022-12-11,GOOG,640.0,879.0,8904.0,2006098.0,0.5804739130434783
2022-12-11,GOOGL,797.0,11388.0,55556.0,2847123.0,0.5840166666666667
2022-12-11,GS,436.0,3516.0,9432.0,78321539.0,0.5919
2022-12-11,HON,65.0,117.0,689.0,601786.0,0.5640842105263157
2022-12-11,ILMN,61.0,104.0,564.0,82166.0,0.625135
2022-12-11,INTC,532.0,1582.0,6631.0,946559.0,0.5853
2022-12-11,J,68.0,0.0,5.0,62315.0,0.6681533333333333
2022-12-11,JNJ,370.0,5537.0,30419.0,2463055.0,0.5254666666666666
2022-12-11,JPM,558.0,15725.0,91564.0,2780076.0,0.5866416666666666
2022-12-11,KEY,80.0,128.0,560.0,756617.0,0.6537000000000001
2022-12-11,KO,369.0,2871.0,13686.0,1167750.0,0.5880833333333334
2022-12-11,L,80.0,4.0,107.0,36162.0,0.5816333333333333
2022-12-11,LMT,78.0,266.0,1595.0,469045.0,0.5376238095238095
2022-12-11,MA,245.0,1523.0,7236.0,646445.0,0.5633666666666667
2022-12-11,MDT,196.0,4076.0,5173.0,714262.0,0.6094875000000001
2022-12-11,META,916.0,57830.0,345720.0,3572903.0,0.5437208333333333
2022-12-11,MNST,50.0,13.0,94.0,70949.0,0.5414368421052632
2022-12-11,MO,162.0,1488.0,9162.0,519194.0,0.5992652173913043
2022-12-11,MPC,90.0,0.0,6.0,94835.0,0.5660863636363636
2022-12-11,MRNA,417.0,283.0,1098.0,860181.0,0.6092954545454545
2022-12-11,MRO,122.0,2.0,6.0,50982.0,0.6180238095238095
2022-12-11,MSFT,1878.0,38036.0,155295.0,3339237.0,0.5892875000000001
2022-12-11,MU,565.0,26532.0,24978.0,649115.0,0.6254583333333333
2022-12-11,NCLH,117.0,129.0,396.0,79449.0,0.6346909090909091
2022-12-11,NFLX,1733.0,2492.0,15279.0,2171667.0,0.6036
2022-12-11,NKE,226.0,856.0,5144.0,640364.0,0.6193958333333334
2022-12-11,NUE,25.0,2.0,25.0,83946.0,0.5617571428571428
2022-12-11,NVDA,1762.0,7346.0,24724.0,2695135.0,0.5995541666666667
2022-12-11,OXY,476.0,556.0,2277.0,681303.0,0.595991304347826
2022-12-11,PEP,250.0,5875.0,33327.0,619655.0,0.5508958333333334
2022-12-11,PFE,370.0,736.0,2806.0,1239300.0,0.5750208333333333
2022-12-11,PG,228.0,6891.0,35767.0,1157890.0,0.5333625
2022-12-11,PM,69.0,51.0,272.0,104284.0,0.559025
2022-12-11,PYPL,1190.0,435799.0,3020301.0,3899582.0,0.524325
2022-12-11,RCL,297.0,76.0,235.0,31026.0,0.5873904761904762
2022-12-11,REGN,115.0,74.0,189.0,443425.0,0.5447882352941177
2022-12-11,SLB,103.0,72.0,701.0,257083.0,0.5862772727272727
2022-12-11,T,330.0,26388.0,29032.0,733617.0,0.56695
2022-12-11,TMO,65.0,199.0,829.0,95805.0,0.5427666666666666
2022-12-11,TSLA,8975.0,802230.0,2606171.0,26340132.0,0.5592208333333334
2022-12-11,TSN,41.0,45.0,147.0,43092.0,0.5250105263157895
2022-12-11,V,391.0,987.0,5236.0,628056.0,0.5801083333333333
2022-12-11,XOM,696.0,3049.0,16461.0,3808910.0,0.5689333333333334
2022-12-12,A,104.0,200.0,1097.0,1331071.0,0.5530782608695652
2022-12-12,AAL,653.0,85.0,1103.0,428110.0,0.6562041666666666
2022-12-12,AAPL,4977.0,110610.0,976121.0,25333089.0,0.5877625
2022-12-12,ABBV,310.0,2791.0,21560.0,609095.0,0.5750791666666667
2022-12-12,ABT,173.0,286.0,1717.0,396636.0,0.5847583333333334
2022-12-12,AEP,47.0,38.0,126.0,418230.0,0.6060055555555555
2022-12-12,AES,49.0,21664.0,21495.0,93354.0,0.5512368421052631
2022-12-12,ALB,99.0,95.0,311.0,205774.0,0.5121736842105262
2022-12-12,AMD,2101.0,7857.0,28084.0,6436394.0,0.5847791666666667
2022-12-12,AMZN,3026.0,30380.0,161140.0,15619853.0,0.5937458333333333
2022-12-12,ATVI,256.0,381.0,1893.0,6546826.0,0.5506000000000001
2022-12-12,AVGO,354.0,1274.0,5442.0,1946218.0,0.5776791666666666
2022-12-12,BA,1735.0,976.0,5788.0,7739511.0,0.6018791666666666
2022-12-12,BIIB,39.0,12.0,30.0,135599.0,0.55456
2022-12-12,BKR,106.0,479.0,2102.0,629375.0,0.5265041666666667
2022-12-12,BMY,131.0,340.0,2005.0,637928.0,0.5969125000000001
2022-12-12,C,407.0,290.0,901.0,2447923.0,0.5942583333333333
2022-12-12,CCL,765.0,86.0,408.0,1750718.0,0.6259875
2022-12-12,CMG,410.0,44639.0,466866.0,2059236.0,0.5788
2022-12-12,CRM,473.0,339.0,1657.0,7665267.0,0.5572416666666666
2022-12-12,CVX,400.0,972.0,3275.0,1473175.0,0.5698333333333333
2022-12-12,D,189.0,80.0,334.0,772692.0,0.6205458333333334
2022-12-12,DAL,556.0,72.0,387.0,507244.0,0.6394521739130434
2022-12-12,DD,49.0,11.0,53.0,239325.0,0.54662
2022-12-12,DG,82.0,580.0,2722.0,110449.0,0.548109090909091
2022-12-12,DIS,810.0,2187.0,18593.0,4949966.0,0.57225
2022-12-12,DLTR,88.0,0.0,5.0,46641.0,0.5561363636363637
2022-12-12,DVN,160.0,20.0,54.0,325373.0,0.6066125
2022-12-12,EA,114.0,24.0,44.0,53896.0,0.5253863636363637
2022-12-12,EBAY,288.0,13.0,46.0,232306.0,0.5518333333333333
2022-12-12,EL,35.0,9.0,108.0,157318.0,0.6100357142857142
2022-12-12,ENPH,247.0,700.0,4209.0,1019494.0,0.5470041666666666
2022-12-12,ES,1177.0,2710.0,23672.0,3522578.0,0.5593791666666666
2022-12-12,F,599.0,460.0,1310.0,1769249.0,0.5940166666666666
2022-12-12,FCX,115.0,30.0,42.0,546236.0,0.5815565217391304
2022-12-12,GILD,198.0,42.0,99.0,688464.0,0.6113625
2022-12-12,GOOG,774.0,779.0,9663.0,2244944.0,0.5705916666666667
2022-12-12,GOOGL,1024.0,17414.0,87103.0,5079216.0,0.5617583333333334
2022-12-12,GS,766.0,14890.0,79425.0,6465083.0,0.5579291666666667
2022-12-12,HON,95.0,80.0,338.0,1698525.0,0.5028863636363636
2022-12-12,ILMN,91.0,52.0,338.0,1101919.0,0.5801636363636363
2022-12-12,INTC,586.0,1145.0,5782.0,1183114.0,0.6033916666666667
2022-12-12,J,38.0,12.0,9.0,25271.0,0.6520571428571429
2022-12-12,JNJ,489.0,4395.0,29752.0,3541379.0,0.561225
2022-12-12,JPM,965.0,32770.0,154152.0,5166344.0,0.5437166666666666
2022-12-12,K,102.0,164.0,1130.0,1288996.0,0.5726631578947368
2022-12-12,KEY,106.0,4.0,40.0,361238.0,0.6427375
2022-12-12,KO,361.0,1281.0,5806.0,1033788.0,0.571425
2022-12-12,L,91.0,14.0,115.0,251103.0,0.6666
2022-12-12,LMT,130.0,3004.0,25515.0,823783.0,0.5511869565217392
2022-12-12,MA,221.0,892.0,4587.0,927176.0,0.5547875
2022-12-12,MDT,227.0,4465.0,5890.0,816847.0,0.6064458333333334
2022-12-12,META,1253.0,20173.0,100280.0,12970435.0,0.5504708333333334
2022-12-12,MNST,70.0,115.0,695.0,253464.0,0.5961681818181819
2022-12-12,MO,175.0,1802.0,8897.0,1143557.0,0.5382416666666666
2022-12-12,MPC,117.0,80.0,187.0,180953.0,0.5561875
2022-12-12,MRNA,603.0,460.0,3004.0,2293759.0,0.5917458333333333
2022-12-12,MRO,139.0,4.0,29.0,302164.0,0.6018958333333333
2022-12-12,MSFT,2808.0,34989.0,154897.0,30662975.0,0.5874333333333334
2022-12-12,MU,490.0,3235.0,3451.0,2005587.0,0.5895083333333333
2022-12-12,NCLH,156.0,31.0,152.0,472736.0,0.6533875
2022-12-12,NFLX,1936.0,5076.0,37259.0,17671465.0,0.58855
2022-12-12,NKE,218.0,521.0,3683.0,500277.0,0.5595260869565217
2022-12-12,NUE,36.0,2.0,7.0,626149.0,0.5544052631578947
2022-12-12,NVDA,2332.0,9191.0,47319.0,13354744.0,0.5777708333333333
2022-12-12,OXY,586.0,153.0,870.0,661758.0,0.6036166666666667
2022-12-12,PEP,250.0,4378.0,29418.0,924425.0,0.5348416666666667
2022-12-12,PFE,479.0,775.0,3453.0,3126077.0,0.5789041666666667
2022-12-12,PG,225.0,3230.0,25080.0,896438.0,0.5357583333333333
2022-12-12,PM,79.0,12.0,79.0,312739.0,0.5657809523809524
2022-12-12,PYPL,527.0,24474.0,179695.0,2209289.0,0.5464749999999999
2022-12-12,RCL,293.0,23.0,97.0,252999.0,0.5963083333333333
2022-12-12,REGN,94.0,75.0,205.0,464412.0,0.5992136363636363
2022-12-12,SLB,128.0,28.0,139.0,212616.0,0.5789772727272727
2022-12-12,STZ,27.0,7.0,29.0,391705.0,0.5345333333333334
2022-12-12,T,389.0,5143.0,7939.0,1259287.0,0.5864625
2022-12-12,TMO,58.0,0.0,14.0,147562.0,0.5315590909090909
2022-12-12,TSLA,16888.0,1261827.0,4914514.0,89403809.0,0.5396625
2022-12-12,TSN,53.0,25.0,239.0,167672.0,0.5341181818181818
2022-12-12,V,416.0,12774.0,54372.0,1130650.0,0.554775
2022-12-12,XOM,679.0,1557.0,7610.0,2574645.0,0.5832333333333334
2022-12-13,A,123.0,25.0,103.0,614240.0,0.5833434782608695
2022-12-13,AAL,878.0,60.0,288.0,6982531.0,0.6389541666666666
2022-12-13,AAPL,5269.0,23733.0,165345.0,22522325.0,0.5798208333333333
2022-12-13,ABBV,219.0,853.0,4743.0,701529.0,0.601175
2022-12-13,ABT,150.0,20.0,167.0,399796.0,0.5625958333333333
2022-12-13,AEP,42.0,16.0,39.0,55699.0,0.5607421052631579
2022-12-13,AES,43.0,8370.0,8300.0,135414.0,0.5556666666666668
2022-12-13,ALB,81.0,193.0,876.0,697566.0,0.48057894736842105
2022-12-13,AMD,2074.0,4331.0,15915.0,5323237.0,0.6055208333333334
2022-12-13,AMZN,3084.0,11895.0,61822.0,17673942.0,0.593
2022-12-13,ATVI,258.0,316.0,1633.0,1103276.0,0.6019541666666667
2022-12-13,AVGO,220.0,2056.0,7663.0,1198667.0,0.5852833333333333
2022-12-13,BA,2005.0,1280.0,7011.0,26705947.0,0.6057208333333334
2022-12-13,BIIB,68.0,41.0,289.0,369696.0,0.5953045454545455
2022-12-13,BKR,58.0,60.0,522.0,272327.0,0.5841541666666666
2022-12-13,BMY,149.0,432.0,1785.0,633028.0,0.5864375000000001
2022-12-13,C,392.0,137.0,333.0,831248.0,0.6114291666666667
2022-12-13,CCL,889.0,73.0,412.0,2530991.0,0.6345208333333333
2022-12-13,CMG,332.0,34912.0,368171.0,479092.0,0.5489291666666667
2022-12-13,CRM,399.0,103.0,492.0,840290.0,0.5684041666666667
2022-12-13,CVX,523.0,714.0,3937.0,3869214.0,0.5558041666666667
2022-12-13,D,201.0,43.0,186.0,204553.0,0.6234458333333334
2022-12-13,DAL,1288.0,84321.0,89383.0,6808075.0,0.6455083333333334
2022-12-13,DD,128.0,18.0,61.0,187376.0,0.5541391304347826
2022-12-13,DG,110.0,860.0,3626.0,5403413.0,0.565295652173913
2022-12-13,DIS,769.0,698.0,4944.0,2558597.0,0.5891375
2022-12-13,DLTR,95.0,11.0,67.0,170642.0,0.5213681818181818
2022-12-13,DVN,179.0,47.0,349.0,261865.0,0.5827749999999999
2022-12-13,EA,131.0,47.0,99.0,452588.0,0.5089454545454545
2022-12-13,EBAY,330.0,29.0,139.0,296697.0,0.5620375
2022-12-13,EL,43.0,82.0,279.0,100528.0,0.6126526315789473
2022-12-13,ENPH,216.0,346.0,2334.0,920900.0,0.5695333333333333
2022-12-13,ES,1557.0,3191.0,23926.0,6099834.0,0.5610166666666666
2022-12-13,F,1149.0,37508.0,163992.0,11817582.0,0.6086583333333333
2022-12-13,FCX,147.0,76.0,176.0,512079.0,0.6045217391304348
2022-12-13,GILD,306.0,182.0,854.0,874671.0,0.6213666666666667
2022-12-13,GOOG,953.0,5566.0,28991.0,2941087.0,0.579675
2022-12-13,GOOGL,1023.0,2423.0,11833.0,7080990.0,0.5738833333333333
2022-12-13,GS,527.0,9404.0,50020.0,1565664.0,0.5543250000000001
2022-12-13,HON,83.0,11.0,19.0,268205.0,0.5074208333333333
2022-12-13,ILMN,74.0,0.0,30.0,95089.0,0.6194045454545454
2022-12-13,INTC,596.0,957.0,4275.0,1597281.0,0.6018249999999999
2022-12-13,J,57.0,5.0,7.0,163493.0,0.5816789473684211
2022-12-13,JNJ,321.0,2912.0,16464.0,1250772.0,0.54755
2022-12-13,JPM,838.0,9925.0,51898.0,3078730.0,0.5443749999999999
2022-12-13,K,71.0,27.0,160.0,162449.0,0.5493090909090909
2022-12-13,KEY,102.0,8.0,52.0,862779.0,0.6490952380952381
2022-12-13,KO,408.0,2000.0,11509.0,1698926.0,0.5756708333333334
2022-12-13,L,94.0,22.0,137.0,76529.0,0.66879
2022-12-13,LMT,130.0,1301.0,7276.0,463611.0,0.5673086956521739
2022-12-13,MA,217.0,786.0,4409.0,1018171.0,0.5107166666666666
2022-12-13,MDT,182.0,201.0,473.0,529729.0,0.5638826086956522
